3000 V SPEEDYD ASMNEW  1018  030       1910 02 12 08:29:00ASM  SPIDY2            
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101800  AFL429B A320                    A320                              
3101           AFL429B         UUEE                                              
3102           AFL429B         LEBL                                              
3103           AFL429B S ISM   0300/A  C  M   A350     350                       
3104           AFL429B         350                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101820  PGT532  B738                    B738                              
3101           PGT532          LFLL                                              
3102           PGT532          LTAC                                              
3103           PGT532  S ISM   0143/A  C  M   A390     390                       
3104           PGT532          390                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 GEN           390      0    0.00    0.00 442527N 0090455E  101820  390 390 447   241 0.78     0 105  0  0 FWEST  31        56.8   62698                                          
3233 BEROK         390      0    0.00    0.00 440955N 0102105E  102555  390 390 447   241 0.78     0 106  0  0 FWEST  31        10.8   62401                                          
3233 RUXOL         390      0    0.00    0.00 440654N 0103535E  102723  390 390 447   241 0.78     0 106  0  0 FWEST  31        18.7   62346                                          
3233 -SEC-         390      0    0.00    0.00 440139N 0110033E  102953  390 390 447   241 0.78     0 106  0  0 STT    18 19      0.1   62258                                          
3233 FRZ           390      0    0.00    0.00 440137N 0110041E  102954  390 390 447   241 0.78     0 105  0  0 STT    18 19     23.2   62257                                          
3233 VALEN         390      0    0.00    0.00 435612N 0113158E  103300  390 390 447   241 0.78     0 104  0  0 STT    18 19     12.0   62132                                          
3233 BAGNO         390      0    0.00    0.00 435326N 0114807E  103436  390 390 447   241 0.78     0 104  0  0 STT    18 19     18.5   62072                                          
3233 PIDEP         390      0    0.00    0.00 434904N 0121302E  103705  390 390 447   241 0.78     0 104  0  0 STT    18 19      5.9   61978                                          
3233 URBAN         390      0    0.00    0.00 434737N 0122053E  103752  390 390 447   241 0.78     0 104  0  0 STT    18 19     50.4   61948                                          
3233 ANC           390      0    0.00    0.00 433511N 0132816E  104436  390 390 447   241 0.78     0 098  0  0 STT    18 19     28.8   61698                                          
3233 LISKO         390      0    0.00    0.00 433416N 0140755E  104828  390 390 447   241 0.78     0 092  0  0 STT    18 19     12.7   61548                                          
3233 TORPO         390      0    0.00    0.00 433351N 0142527E  105009  390 390 447   241 0.78     0 092  0  0 FEAST  33        23.6   61484                                          
3233 ELGUS         390      0    0.00    0.00 433252N 0145759E  105319  390 390 447   241 0.78     0 093  0  0 FEAST  33        34.9   61365                                          
3233 UMSON         390      0    0.00    0.00 433108N 0154602E  105800  390 390 000   000 0.00     0 093  0  0 FEAST  33         0.0   61365                                          
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101820  SMX571B B734                    B734                              
3101           SMX571B         LIBR                                              
3102           SMX571B         LIML                                              
3103           SMX571B S ISM   0441/A  C  M   A320     320                       
3104           SMX571B         320                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 PES           320      0    0.00    0.00 422610N 0141103E  101820  320 320 432   267 0.74     0 316  0  0 FEAST  33        53.6   53790                                          
3233 -SEC-         320      0    0.00    0.00 430425N 0132012E  102544  320 320 432   267 0.74     0 315  0  0 STS    15 16      0.5   53490                                          
3233 NORKI         320      0    0.00    0.00 430446N 0131943E  102549  320 320 432   267 0.74     0 315  0  0 STS    15 16     18.2   53481                                          
3233 LEONN         320      0    0.00    0.00 431741N 0130212E  102820  320 320 432   267 0.74     0 315  0  0 STS    15 16     16.3   53381                                          
3233 GUBIN         320      0    0.00    0.00 432912N 0124627E  103035  320 320 432   267 0.74     0 315  0  0 STS    15 16     26.1   53291                                          
3233 URBAN         320      0    0.00    0.00 434730N 0122047E  103412  320 320 432   267 0.74     0 300  0  0 STS    15 16      5.8   53148                                          
3233 PIDEP         320      0    0.00    0.00 434904N 0121302E  103501  320 320 432   267 0.74     0 285  0  0 STS    15 16     15.3   53113                                          
3233 +GEO          320      0    0.00    0.00 435239N 0115227E  103708  320 260 434   272 0.74     0 284  0  0 STS    15 16      3.2   53028                                          
3233 BAGNO         320      0    0.00    0.00 435326N 0114807E  103744  301 260 431   280 0.73     0 284  0  0 FLOW   34        12.0   53022                                          
3233 VALEN         320      0    0.00    0.00 435612N 0113158E  103926  260 260 411   280 0.69     0 283  0  0 FLOW   34        23.3   53000                                          
3233 FRZ           320      0    0.00    0.00 440141N 0110037E  104249  260 260 411   280 0.69     0 290  0  0 FLOW   34         0.6   52862                                          
3233 -SEC-         320      0    0.00    0.00 440153N 0105955E  104254  260 260 411   280 0.69     0 297  0  0 FWEST  31        40.7   52852                                          
3233 +GEO          320      0    0.00    0.00 442059N 0100951E  104850  260 070 406   280 0.68     0 298  0  0 FWEST  31        15.2   52613                                          
3233 KALIK         320      0    0.00    0.00 442816N 0095112E  105110  207 070 374   280 0.61     0 323  0  0 FWEST  31        24.6   52588                                          
3233 SALSO         320      0    0.00    0.00 445214N 0094326E  105522  117 070 329   280 0.52     0 344  0  0 FWEST  31        13.7   52544                                          
3233 TIDON         320      0    0.00    0.00 450508N 0093649E  105809  072 070 275   250 0.43     0 340  0  0 FWEST  31         9.0   52511                                          
3233 COD           320      0    0.00    0.00 451334N 0093226E  110017  045 000 234   220 0.36     0 330  0  0 FWEST  31        17.4   52489                                          
3233 LIML          320      0    0.00    0.00 452701N 0091644E  110616  000 000 000   000 0.00     0 321  0  0 FWEST  31         0.0   52489                                          
3090 Flight_Time: 00:00:00 , Distance: 000.0, Fuel_Burn: 0.00
3100   101820  VPA555B C525                    C525                              
3101           VPA555B         LIPX                                              
3102           VPA555B         LZIB                                              
3103           VPA555B S ISL   0503/A  C  M   A130     340                       
3104           VPA555B         340                                               
3233 point route   rfl rrrrrr xxxxxxx yyyyyyy latitud longitud  hhmmss  afl cfl tas > cas mach  rate hdg co ns sector co_team  dist    mass  applied_constraint_1 applied_constraint_2
3233 LIPX          340      0    0.00    0.00 452343N 0105314E  101820  130 340 266   220 0.42     0 046  0  0 FLOW   34         0.9    5688                                          
3233 VIL           340      0    0.00    0.00 452409N 0105425E  101832  132 340 269   220 0.43     0 081  0  0 FLOW   34        34.4    5681                                          
3233 KOPER         340      0    0.00    0.00 450916N 0113826E  102525  272 340 334   220 0.56     0 107  0  0 FLOW   34        16.4    5584                                          
3233 -SEC-         340      0    0.00    0.00 450617N 0120118E  102817  308 340 355   220 0.61     0 100  0  0 CTS    11 12     11.1    5544                                          
3233 CHI           340      0    0.00    0.00 450426N 0121649E  103008  324 340 364   220 0.63     0 080  0  0 CTS    11 12     10.3    5522                                          
3233 +GEO          340      0    0.00    0.00 450934N 0122930E  103150  340 340 365   215 0.63     0 059  0  0 CTS    11 12     14.6    5500                                          
3233 TULIK         340      0    0.00    0.00 451702N 0124720E  103414  340 340 365   215 0.63     0 059  0  0 CTS    11 12      3.6    5477                                          
3233 ROSKA         340      0    0.00    0.00 451851N 0125142E  103450  340 340 365   215 0.63     0 059  0  0 CTS    11 12     20.5    5471                                          
3233 MONFA         340      0    0.00    0.00 452913N 0131644E  103811  340 340 365   215 0.63     0 060  0  0 CTS    11 12      6.8    5439                                          
3233 UMBEK         340      0    0.00    0.00 453238N 0132509E  103918  340 340 365   215 0.63     0 060  0  0 CTS    11 12      1.0    5429                                          
3233 +GEO          340      0    0.00    0.00 453309N 0132625E  103928  340 340 365   215 0.63     0 060  0  0 CTS    11 12      4.0    5427                                          
3233 BARPI         340      0    0.00    0.00 453508N 0133121E  104008  340 340 365   215 0.63     0 060  0  0 FEAST  33         1.0    5421                                          
3233 +GEO          340      0    0.00    0.00 453538N 0133235E  104017  340 340 365   215 0.63     0 060  0  0 FEAST  33        59.5    5419                                          
3233 DOL           340      0    0.00    0.00 460503N 0144643E  105004  340 340 365   215 0.63     0 061  0  0 FEAST  33        26.3    5325                                          
3233 VALLU         340      0    0.00    0.00 461735N 0152002E  105423  340 340 365   215 0.63     0 045  0  0 FEAST  33        16.5    5285                                          
3233 LAPNA         340      0    0.00    0.00 463208N 0153112E  105705  340 340 365   215 0.63     0 021  0  0 FEAST  33         9.2    5260                                          
3233 OSMOT         340      0    0.00    0.00 464059N 0153450E  105836  340 340 365   215 0.63     0 016  0  0 FEAST  33         3.1    5244                                          
3233 -SEC-         340      0    0.00    0.00 464358N 0153602E  105907  340 340 365   215 0.63     0 016  0  0 FNORT  32         1.6    5239                                          
